dataset,categoria,split,etiqueta,tipo_defecto,archivo,mascara,origen
mvtec,bottle,test,anomaly,broken_small,test/anomaly/broken_small_021.png,test/masks/broken_small_021.png,data/datasets/mvtec/bottle/test/broken_small/021.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_000.png,test/masks/contamination_000.png,data/datasets/mvtec/bottle/test/contamination/000.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_001.png,test/masks/contamination_001.png,data/datasets/mvtec/bottle/test/contamination/001.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_002.png,test/masks/contamination_002.png,data/datasets/mvtec/bottle/test/contamination/002.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_003.png,test/masks/contamination_003.png,data/datasets/mvtec/bottle/test/contamination/003.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_004.png,test/masks/contamination_004.png,data/datasets/mvtec/bottle/test/contamination/004.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_005.png,test/masks/contamination_005.png,data/datasets/mvtec/bottle/test/contamination/005.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_006.png,test/masks/contamination_006.png,data/datasets/mvtec/bottle/test/contamination/006.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_007.png,test/masks/contamination_007.png,data/datasets/mvtec/bottle/test/contamination/007.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_008.png,test/masks/contamination_008.png,data/datasets/mvtec/bottle/test/contamination/008.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_009.png,test/masks/contamination_009.png,data/datasets/mvtec/bottle/test/contamination/009.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_010.png,test/masks/contamination_010.png,data/datasets/mvtec/bottle/test/contamination/010.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_011.png,test/masks/contamination_011.png,data/datasets/mvtec/bottle/test/contamination/011.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_012.png,test/masks/contamination_012.png,data/datasets/mvtec/bottle/test/contamination/012.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_013.png,test/masks/contamination_013.png,data/datasets/mvtec/bottle/test/contamination/013.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_014.png,test/masks/contamination_014.png,data/datasets/mvtec/bottle/test/contamination/014.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_015.png,test/masks/contamination_015.png,data/datasets/mvtec/bottle/test/contamination/015.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_016.png,test/masks/contamination_016.png,data/datasets/mvtec/bottle/test/contamination/016.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_017.png,test/masks/contamination_017.png,data/datasets/mvtec/bottle/test/contamination/017.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_018.png,test/masks/contamination_018.png,data/datasets/mvtec/bottle/test/contamination/018.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_019.png,test/masks/contamination_019.png,data/datasets/mvtec/bottle/test/contamination/019.png
mvtec,bottle,test,anomaly,contamination,test/anomaly/contamination_020.png,test/masks/contamination_020.png,data/datasets/mvtec/bottle/test/contamination/020.png
mvtec,cable,train,normal,,train/good/000.png,,data/datasets/mvtec/cable/train/good/000.png
mvtec,cable,train,normal,,train/good/001.png,,data/datasets/mvtec/cable/train/good/001.png
mvtec,cable,train,normal,,train/good/002.png,,data/datasets/mvtec/cable/train/good/002.png
mvtec,cable,train,normal,,train/good/003.png,,data/datasets/mvtec/cable/train/good/003.png
mvtec,cable,train,normal,,train/good/004.png,,data/datasets/mvtec/cable/train/good/004.png
mvtec,cable,train,normal,,train/good/005.png,,data/datasets/mvtec/cable/train/good/005.png
mvtec,cable,train,normal,,train/good/006.png,,data/datasets/mvtec/cable/train/good/006.png
mvtec,cable,train,normal,,train/good/007.png,,data/datasets/mvtec/cable/train/good/007.png
mvtec,cable,train,normal,,train/good/008.png,,data/datasets/mvtec/cable/train/good/008.png
mvtec,cable,train,normal,,train/good/009.png,,data/datasets/mvtec/cable/train/good/009.png
mvtec,cable,train,normal,,train/good/010.png,,data/datasets/mvtec/cable/train/good/010.png
mvtec,cable,train,normal,,train/good/011.png,,data/datasets/mvtec/cable/train/good/011.png
mvtec,cable,train,normal,,train/good/012.png,,data/datasets/mvtec/cable/train/good/012.png
mvtec,cable,train,normal,,train/good/013.png,,data/datasets/mvtec/cable/train/good/013.png
mvtec,cable,train,normal,,train/good/014.png,,data/datasets/mvtec/cable/train/good/014.png
mvtec,cable,train,normal,,train/good/015.png,,data/datasets/mvtec/cable/train/good/015.png
mvtec,cable,train,normal,,train/good/016.png,,data/datasets/mvtec/cable/train/good/016.png
mvtec,cable,train,normal,,train/good/017.png,,data/datasets/mvtec/cable/train/good/017.png
mvtec,cable,train,normal,,train/good/018.png,,data/datasets/mvtec/cable/train/good/018.png
mvtec,cable,train,normal,,train/good/019.png,,data/datasets/mvtec/cable/train/good/019.png
mvtec,cable,train,normal,,train/good/020.png,,data/datasets/mvtec/cable/train/good/020.png
mvtec,cable,train,normal,,train/good/021.png,,data/datasets/mvtec/cable/train/good/021.png
mvtec,cable,train,normal,,train/good/022.png,,data/datasets/mvtec/cable/train/good/022.png
mvtec,cable,train,normal,,train/good/023.png,,data/datasets/mvtec/cable/train/good/023.png
mvtec,cable,train,normal,,train/good/024.png,,data/datasets/mvtec/cable/train/good/024.png
mvtec,cable,train,normal,,train/good/025.png,,data/datasets/mvtec/cable/train/good/025.png
mvtec,cable,train,normal,,train/good/026.png,,data/datasets/mvtec/cable/train/good/026.png
mvtec,cable,train,normal,,train/good/027.png,,data/datasets/mvtec/cable/train/good/027.png
mvtec,cable,train,normal,,train/good/028.png,,data/datasets/mvtec/cable/train/good/028.png
mvtec,cable,train,normal,,train/good/029.png,,data/datasets/mvtec/cable/train/good/029.png
mvtec,cable,train,normal,,train/good/030.png,,data/datasets/mvtec/cable/train/good/030.png
mvtec,cable,train,normal,,train/good/031.png,,data/datasets/mvtec/cable/train/good/031.png
mvtec,cable,train,normal,,train/good/032.png,,data/datasets/mvtec/cable/train/good/032.png
mvtec,cable,train,normal,,train/good/033.png,,data/datasets/mvtec/cable/train/good/033.png
mvtec,cable,train,normal,,train/good/034.png,,data/datasets/mvtec/cable/train/good/034.png
mvtec,cable,train,normal,,train/good/035.png,,data/datasets/mvtec/cable/train/good/035.png
mvtec,cable,train,normal,,train/good/036.png,,data/datasets/mvtec/cable/train/good/036.png
mvtec,cable,train,normal,,train/good/037.png,,data/datasets/mvtec/cable/train/good/037.png
mvtec,cable,train,normal,,train/good/038.png,,data/datasets/mvtec/cable/train/good/038.png
mvtec,cable,train,normal,,train/good/039.png,,data/datasets/mvtec/cable/train/good/039.png
mvtec,cable,train,normal,,train/good/040.png,,data/datasets/mvtec/cable/train/good/040.png
mvtec,cable,train,normal,,train/good/041.png,,data/datasets/mvtec/cable/train/good/041.png
mvtec,cable,train,normal,,train/good/042.png,,data/datasets/mvtec/cable/train/good/042.png
mvtec,cable,train,normal,,train/good/043.png,,data/datasets/mvtec/cable/train/good/043.png
mvtec,cable,train,normal,,train/good/044.png,,data/datasets/mvtec/cable/train/good/044.png
mvtec,cable,train,normal,,train/good/045.png,,data/datasets/mvtec/cable/train/good/045.png
mvtec,cable,train,normal,,train/good/046.png,,data/datasets/mvtec/cable/train/good/046.png
mvtec,cable,train,normal,,train/good/047.png,,data/datasets/mvtec/cable/train/good/047.png
mvtec,cable,train,normal,,train/good/048.png,,data/datasets/mvtec/cable/train/good/048.png
mvtec,cable,train,normal,,train/good/049.png,,data/datasets/mvtec/cable/train/good/049.png
mvtec,cable,train,normal,,train/good/050.png,,data/datasets/mvtec/cable/train/good/050.png
mvtec,cable,train,normal,,train/good/051.png,,data/datasets/mvtec/cable/train/good/051.png
mvtec,cable,train,normal,,train/good/052.png,,data/datasets/mvtec/cable/train/good/052.png
mvtec,cable,train,normal,,train/good/053.png,,data/datasets/mvtec/cable/train/good/053.png
mvtec,cable,train,normal,,train/good/054.png,,data/datasets/mvtec/cable/train/good/054.png
mvtec,cable,train,normal,,train/good/055.png,,data/datasets/mvtec/cable/train/good/055.png
mvtec,cable,train,normal,,train/good/056.png,,data/datasets/mvtec/cable/train/good/056.png
mvtec,cable,train,normal,,train/good/057.png,,data/datasets/mvtec/cable/train/good/057.png
mvtec,cable,train,normal,,train/good/058.png,,data/datasets/mvtec/cable/train/good/058.png
mvtec,cable,train,normal,,train/good/059.png,,data/datasets/mvtec/cable/train/good/059.png
mvtec,cable,train,normal,,train/good/060.png,,data/datasets/mvtec/cable/train/good/060.png
mvtec,cable,train,normal,,train/good/061.png,,data/datasets/mvtec/cable/train/good/061.png
mvtec,cable,train,normal,,train/good/062.png,,data/datasets/mvtec/cable/train/good/062.png
mvtec,cable,train,normal,,train/good/063.png,,data/datasets/mvtec/cable/train/good/063.png
mvtec,cable,train,normal,,train/good/064.png,,data/datasets/mvtec/cable/train/good/064.png
mvtec,cable,train,normal,,train/good/065.png,,data/datasets/mvtec/cable/train/good/065.png
mvtec,cable,train,normal,,train/good/066.png,,data/datasets/mvtec/cable/train/good/066.png
mvtec,cable,train,normal,,train/good/067.png,,data/datasets/mvtec/cable/train/good/067.png
mvtec,cable,train,normal,,train/good/068.png,,data/datasets/mvtec/cable/train/good/068.png
mvtec,cable,train,normal,,train/good/069.png,,data/datasets/mvtec/cable/train/good/069.png
mvtec,cable,train,normal,,train/good/070.png,,data/datasets/mvtec/cable/train/good/070.png
mvtec,cable,train,normal,,train/good/071.png,,data/datasets/mvtec/cable/train/good/071.png
mvtec,cable,train,normal,,train/good/072.png,,data/datasets/mvtec/cable/train/good/072.png
mvtec,cable,train,normal,,train/good/073.png,,data/datasets/mvtec/cable/train/good/073.png
mvtec,cable,train,normal,,train/good/074.png,,data/datasets/mvtec/cable/train/good/074.png
mvtec,cable,train,normal,,train/good/075.png,,data/datasets/mvtec/cable/train/good/075.png
mvtec,cable,train,normal,,train/good/076.png,,data/datasets/mvtec/cable/train/good/076.png
mvtec,cable,train,normal,,train/good/077.png,,data/datasets/mvtec/cable/train/good/077.png
mvtec,cable,train,normal,,train/good/078.png,,data/datasets/mvtec/cable/train/good/078.png
mvtec,cable,train,normal,,train/good/079.png,,data/datasets/mvtec/cable/train/good/079.png
mvtec,cable,train,normal,,train/good/080.png,,data/datasets/mvtec/cable/train/good/080.png
mvtec,cable,train,normal,,train/good/081.png,,data/datasets/mvtec/cable/train/good/081.png
mvtec,cable,train,normal,,train/good/082.png,,data/datasets/mvtec/cable/train/good/082.png
mvtec,cable,train,normal,,train/good/083.png,,data/datasets/mvtec/cable/train/good/083.png
mvtec,cable,train,normal,,train/good/084.png,,data/datasets/mvtec/cable/train/good/084.png
mvtec,cable,train,normal,,train/good/085.png,,data/datasets/mvtec/cable/train/good/085.png
mvtec,cable,train,normal,,train/good/086.png,,data/datasets/mvtec/cable/train/good/086.png
mvtec,cable,train,normal,,train/good/087.png,,data/datasets/mvtec/cable/train/good/087.png
mvtec,cable,train,normal,,train/good/088.png,,data/datasets/mvtec/cable/train/good/088.png
mvtec,cable,train,normal,,train/good/089.png,,data/datasets/mvtec/cable/train/good/089.png
mvtec,cable,train,normal,,train/good/090.png,,data/datasets/mvtec/cable/train/good/090.png
mvtec,cable,train,normal,,train/good/091.png,,data/datasets/mvtec/cable/train/good/091.png
mvtec,cable,train,normal,,train/good/092.png,,data/datasets/mvtec/cable/train/good/092.png
mvtec,cable,train,normal,,train/good/093.png,,data/datasets/mvtec/cable/train/good/093.png
mvtec,cable,train,normal,,train/good/094.png,,data/datasets/mvtec/cable/train/good/094.png
mvtec,cable,train,normal,,train/good/095.png,,data/datasets/mvtec/cable/train/good/095.png
mvtec,cable,train,normal,,train/good/096.png,,data/datasets/mvtec/cable/train/good/096.png
mvtec,cable,train,normal,,train/good/097.png,,data/datasets/mvtec/cable/train/good/097.png
mvtec,cable,train,normal,,train/good/098.png,,data/datasets/mvtec/cable/train/good/098.png
mvtec,cable,train,normal,,train/good/099.png,,data/datasets/mvtec/cable/train/good/099.png
mvtec,cable,train,normal,,train/good/100.png,,data/datasets/mvtec/cable/train/good/100.png
mvtec,cable,train,normal,,train/good/101.png,,data/datasets/mvtec/cable/train/good/101.png
mvtec,cable,train,normal,,train/good/102.png,,data/datasets/mvtec/cable/train/good/102.png
mvtec,cable,train,normal,,train/good/103.png,,data/datasets/mvtec/cable/train/good/103.png
mvtec,cable,train,normal,,train/good/104.png,,data/datasets/mvtec/cable/train/good/104.png
mvtec,cable,train,normal,,train/good/105.png,,data/datasets/mvtec/cable/train/good/105.png
mvtec,cable,train,normal,,train/good/106.png,,data/datasets/mvtec/cable/train/good/106.png
mvtec,cable,train,normal,,train/good/107.png,,data/datasets/mvtec/cable/train/good/107.png
mvtec,cable,train,normal,,train/good/108.png,,data/datasets/mvtec/cable/train/good/108.png
mvtec,cable,train,normal,,train/good/109.png,,data/datasets/mvtec/cable/train/good/109.png
mvtec,cable,train,normal,,train/good/110.png,,data/datasets/mvtec/cable/train/good/110.png
mvtec,cable,train,normal,,train/good/111.png,,data/datasets/mvtec/cable/train/good/111.png
mvtec,cable,train,normal,,train/good/112.png,,data/datasets/mvtec/cable/train/good/112.png
mvtec,cable,train,normal,,train/good/113.png,,data/datasets/mvtec/cable/train/good/113.png
mvtec,cable,train,normal,,train/good/114.png,,data/datasets/mvtec/cable/train/good/114.png
mvtec,cable,train,normal,,train/good/115.png,,data/datasets/mvtec/cable/train/good/115.png
mvtec,cable,train,normal,,train/good/116.png,,data/datasets/mvtec/cable/train/good/116.png
mvtec,cable,train,normal,,train/good/117.png,,data/datasets/mvtec/cable/train/good/117.png
mvtec,cable,train,normal,,train/good/118.png,,data/datasets/mvtec/cable/train/good/118.png
mvtec,cable,train,normal,,train/good/119.png,,data/datasets/mvtec/cable/train/good/119.png
mvtec,cable,train,normal,,train/good/120.png,,data/datasets/mvtec/cable/train/good/120.png
mvtec,cable,train,normal,,train/good/121.png,,data/datasets/mvtec/cable/train/good/121.png
mvtec,cable,train,normal,,train/good/122.png,,data/datasets/mvtec/cable/train/good/122.png
mvtec,cable,train,normal,,train/good/123.png,,data/datasets/mvtec/cable/train/good/123.png
mvtec,cable,train,normal,,train/good/124.png,,data/datasets/mvtec/cable/train/good/124.png
mvtec,cable,train,normal,,train/good/125.png,,data/datasets/mvtec/cable/train/good/125.png
mvtec,cable,train,normal,,train/good/126.png,,data/datasets/mvtec/cable/train/good/126.png
mvtec,cable,train,normal,,train/good/127.png,,data/datasets/mvtec/cable/train/good/127.png
mvtec,cable,train,normal,,train/good/128.png,,data/datasets/mvtec/cable/train/good/128.png
mvtec,cable,train,normal,,train/good/129.png,,data/datasets/mvtec/cable/train/good/129.png
mvtec,cable,train,normal,,train/good/130.png,,data/datasets/mvtec/cable/train/good/130.png
mvtec,cable,train,normal,,train/good/131.png,,data/datasets/mvtec/cable/train/good/131.png
mvtec,cable,train,normal,,train/good/132.png,,data/datasets/mvtec/cable/train/good/132.png
mvtec,cable,train,normal,,train/good/133.png,,data/datasets/mvtec/cable/train/good/133.png
mvtec,cable,train,normal,,train/good/134.png,,data/datasets/mvtec/cable/train/good/134.png
mvtec,cable,train,normal,,train/good/135.png,,data/datasets/mvtec/cable/train/good/135.png
mvtec,cable,train,normal,,train/good/136.png,,data/datasets/mvtec/cable/train/good/136.png
mvtec,cable,train,normal,,train/good/137.png,,data/datasets/mvtec/cable/train/good/137.png
mvtec,cable,train,normal,,train/good/138.png,,data/datasets/mvtec/cable/train/good/138.png
mvtec,cable,train,normal,,train/good/139.png,,data/datasets/mvtec/cable/train/good/139.png
mvtec,cable,train,normal,,train/good/140.png,,data/datasets/mvtec/cable/train/good/140.png
mvtec,cable,train,normal,,train/good/141.png,,data/datasets/mvtec/cable/train/good/141.png
mvtec,cable,train,normal,,train/good/142.png,,data/datasets/mvtec/cable/train/good/142.png
mvtec,cable,train,normal,,train/good/143.png,,data/datasets/mvtec/cable/train/good/143.png
mvtec,cable,train,normal,,train/good/144.png,,data/datasets/mvtec/cable/train/good/144.png
mvtec,cable,train,normal,,train/good/145.png,,data/datasets/mvtec/cable/train/good/145.png
mvtec,cable,train,normal,,train/good/146.png,,data/datasets/mvtec/cable/train/good/146.png
mvtec,cable,train,normal,,train/good/147.png,,data/datasets/mvtec/cable/train/good/147.png
mvtec,cable,train,normal,,train/good/148.png,,data/datasets/mvtec/cable/train/good/148.png
mvtec,cable,train,normal,,train/good/149.png,,data/datasets/mvtec/cable/train/good/149.png
